"ent_mun","indicador","2015","2016"
"18006","salarios_minimos",41.1,NA
"12035","salarios_minimos",41.12,NA
"25008","salarios_minimos",41.16,NA
"20483","salarios_minimos",41.21,NA
"31050","salarios_minimos",41.24,NA
"20035","salarios_minimos",41.33,NA
"13056","salarios_minimos",41.38,NA
"14116","salarios_minimos",41.38,NA
"16012","salarios_minimos",41.43,NA
"20539","salarios_minimos",41.45,NA
"30189","salarios_minimos",41.47,NA
"21136","salarios_minimos",41.5,NA
"30013","salarios_minimos",41.51,NA
"27010","salarios_minimos",41.59,NA
"14006","salarios_minimos",41.64,NA
"15084","salarios_minimos",41.65,NA
"11011","salarios_minimos",41.67,NA
"23004","salarios_minimos",41.67,NA
"14024","salarios_minimos",41.68,NA
"30090","salarios_minimos",41.68,NA
"14096","salarios_minimos",41.69,NA
"14124","salarios_minimos",41.73,NA
"29025","salarios_minimos",41.74,NA
"21144","salarios_minimos",41.84,NA
"21163","salarios_minimos",41.91,NA
"14095","salarios_minimos",41.94,NA
"17020","salarios_minimos",41.94,NA
"16095","salarios_minimos",41.96,NA
"16091","salarios_minimos",41.97,NA
"08037","salarios_minimos",41.98,NA
"12050","salarios_minimos",42.01,NA
"16107","salarios_minimos",42.13,NA
"14021","salarios_minimos",42.14,NA
"19008","salarios_minimos",42.26,NA
"26046","salarios_minimos",42.38,NA
"30133","salarios_minimos",42.38,NA
"32057","salarios_minimos",42.38,NA
"25014","salarios_minimos",42.39,NA
"25005","salarios_minimos",42.49,NA
"08036","salarios_minimos",42.53,NA
"08031","salarios_minimos",42.57,NA
"19005","salarios_minimos",42.6,NA
"20318","salarios_minimos",42.62,NA
"30034","salarios_minimos",42.63,NA
"17002","salarios_minimos",42.65,NA
"20068","salarios_minimos",42.65,NA
"26050","salarios_minimos",42.65,NA
"16104","salarios_minimos",42.66,NA
"13052","salarios_minimos",42.67,NA
"12001","salarios_minimos",42.69,NA
"29042","salarios_minimos",42.69,NA
"30108","salarios_minimos",42.71,NA
"08024","salarios_minimos",42.75,NA
"11003","salarios_minimos",42.77,NA
"14049","salarios_minimos",42.78,NA
"29005","salarios_minimos",42.83,NA
"20193","salarios_minimos",42.93,NA
"16106","salarios_minimos",42.95,NA
"15006","salarios_minimos",43.07,NA
"16058","salarios_minimos",43.11,NA
"32005","salarios_minimos",43.14,NA
"14047","salarios_minimos",43.32,NA
"20308","salarios_minimos",43.37,NA
"08016","salarios_minimos",43.38,NA
"19051","salarios_minimos",43.39,NA
"15036","salarios_minimos",43.46,NA
"26065","salarios_minimos",43.53,NA
"30208","salarios_minimos",43.72,NA
"06003","salarios_minimos",43.75,NA
"16006","salarios_minimos",43.75,NA
"20039","salarios_minimos",43.75,NA
"08015","salarios_minimos",43.76,NA
"25004","salarios_minimos",43.77,NA
"26011","salarios_minimos",43.77,NA
"32047","salarios_minimos",43.8,NA
"25011","salarios_minimos",43.87,NA
"15017","salarios_minimos",43.92,NA
"13021","salarios_minimos",43.97,NA
"30038","salarios_minimos",43.97,NA
"16085","salarios_minimos",44.02,NA
"30097","salarios_minimos",44.04,NA
"20310","salarios_minimos",44.07,NA
"21119","salarios_minimos",44.08,NA
"17004","salarios_minimos",44.24,NA
"24055","salarios_minimos",44.27,NA
"31041","salarios_minimos",44.31,NA
"16010","salarios_minimos",44.32,NA
"13022","salarios_minimos",44.42,NA
"30191","salarios_minimos",44.44,NA
"06004","salarios_minimos",44.45,NA
"15038","salarios_minimos",44.45,NA
"13083","salarios_minimos",44.46,NA
"29002","salarios_minimos",44.48,NA
"20132","salarios_minimos",44.53,NA
"08010","salarios_minimos",44.56,NA
"18012","salarios_minimos",44.58,NA
"13009","salarios_minimos",44.61,NA
"16019","salarios_minimos",44.64,NA
"27002","salarios_minimos",44.67,NA
"20349","salarios_minimos",44.72,NA
"13075","salarios_minimos",44.76,NA
"14102","salarios_minimos",44.78,NA
"31013","salarios_minimos",44.78,NA
"26042","salarios_minimos",44.8,NA
"14035","salarios_minimos",44.81,NA
"14043","salarios_minimos",44.82,NA
"17026","salarios_minimos",44.84,NA
"13065","salarios_minimos",44.85,NA
"30068","salarios_minimos",44.86,NA
"21132","salarios_minimos",44.87,NA
"20551","salarios_minimos",44.89,NA
"11037","salarios_minimos",44.94,NA
"14087","salarios_minimos",44.94,NA
"14075","salarios_minimos",44.97,NA
"26007","salarios_minimos",44.97,NA
"14108","salarios_minimos",45.01,NA
"16111","salarios_minimos",45.05,NA
"15116","salarios_minimos",45.08,NA
"30123","salarios_minimos",45.09,NA
"30100","salarios_minimos",45.2,NA
"14048","salarios_minimos",45.27,NA
"15112","salarios_minimos",45.29,NA
"17024","salarios_minimos",45.29,NA
"14012","salarios_minimos",45.34,NA
"20294","salarios_minimos",45.39,NA
"15098","salarios_minimos",45.5,NA
"11044","salarios_minimos",45.53,NA
"20401","salarios_minimos",45.54,NA
"13072","salarios_minimos",45.55,NA
"32019","salarios_minimos",45.55,NA
"10037","salarios_minimos",45.57,NA
"01009","salarios_minimos",45.62,NA
"20023","salarios_minimos",45.62,NA
"14028","salarios_minimos",45.65,NA
"16028","salarios_minimos",45.72,NA
"17014","salarios_minimos",45.8,NA
"30085","salarios_minimos",45.84,NA
"16055","salarios_minimos",45.85,NA
"30102","salarios_minimos",45.85,NA
"14064","salarios_minimos",45.91,NA
"15065","salarios_minimos",45.92,NA
"14088","salarios_minimos",45.96,NA
"14054","salarios_minimos",46.05,NA
"32011","salarios_minimos",46.1,NA
"28040","salarios_minimos",46.16,NA
"05023","salarios_minimos",46.2,NA
"14066","salarios_minimos",46.2,NA
"27005","salarios_minimos",46.24,NA
"14112","salarios_minimos",46.26,NA
"12048","salarios_minimos",46.28,NA
"26053","salarios_minimos",46.28,NA
"16002","salarios_minimos",46.31,NA
"20102","salarios_minimos",46.31,NA
"05008","salarios_minimos",46.32,NA
"20043","salarios_minimos",46.32,NA
"01007","salarios_minimos",46.42,NA
"20565","salarios_minimos",46.43,NA
"18013","salarios_minimos",46.46,NA
"32007","salarios_minimos",46.46,NA
"05037","salarios_minimos",46.58,NA
"14079","salarios_minimos",46.59,NA
"31059","salarios_minimos",46.62,NA
"26068","salarios_minimos",46.67,NA
"28021","salarios_minimos",46.68,NA
"14090","salarios_minimos",46.74,NA
"28018","salarios_minimos",46.76,NA
"14007","salarios_minimos",46.82,NA
"13024","salarios_minimos",46.86,NA
"30136","salarios_minimos",46.86,NA
"20540","salarios_minimos",46.89,NA
"29041","salarios_minimos",46.95,NA
"15014","salarios_minimos",47.01,NA
"14100","salarios_minimos",47.02,NA
"16009","salarios_minimos",47.03,NA
"14052","salarios_minimos",47.06,NA
"16039","salarios_minimos",47.16,NA
"29049","salarios_minimos",47.21,NA
"15030","salarios_minimos",47.32,NA
"16011","salarios_minimos",47.34,NA
"16082","salarios_minimos",47.37,NA
"16060","salarios_minimos",47.41,NA
"14117","salarios_minimos",47.43,NA
"20243","salarios_minimos",47.44,NA
"16042","salarios_minimos",47.51,NA
"26022","salarios_minimos",47.58,NA
"08018","salarios_minimos",47.66,NA
"26040","salarios_minimos",47.72,NA
"20397","salarios_minimos",47.74,NA
"24013","salarios_minimos",47.77,NA
"20369","salarios_minimos",47.78,NA
"24050","salarios_minimos",47.81,NA
"27016","salarios_minimos",47.81,NA
"25016","salarios_minimos",47.9,NA
"26052","salarios_minimos",47.9,NA
"20342","salarios_minimos",47.97,NA
"14115","salarios_minimos",48.02,NA
"25013","salarios_minimos",48.05,NA
"28035","salarios_minimos",48.09,NA
"14020","salarios_minimos",48.11,NA
"17030","salarios_minimos",48.13,NA
"13084","salarios_minimos",48.16,NA
"01010","salarios_minimos",48.18,NA
"14119","salarios_minimos",48.2,NA
"18003","salarios_minimos",48.21,NA
"30174","salarios_minimos",48.22,NA
"13005","salarios_minimos",48.23,NA
"16066","salarios_minimos",48.25,NA
"05038","salarios_minimos",48.27,NA
"21040","salarios_minimos",48.31,NA
"32008","salarios_minimos",48.33,NA
"16022","salarios_minimos",48.34,NA
"29024","salarios_minimos",48.34,NA
"08005","salarios_minimos",48.38,NA
"29045","salarios_minimos",48.43,NA
"16086","salarios_minimos",48.44,NA
"13074","salarios_minimos",48.48,NA
"12068","salarios_minimos",48.5,NA
"14089","salarios_minimos",48.52,NA
"05015","salarios_minimos",48.53,NA
"13066","salarios_minimos",48.62,NA
"20192","salarios_minimos",48.63,NA
"08035","salarios_minimos",48.65,NA
"30074","salarios_minimos",48.67,NA
"30145","salarios_minimos",48.69,NA
"16103","salarios_minimos",48.71,NA
"11005","salarios_minimos",48.72,NA
"32052","salarios_minimos",48.85,NA
"13050","salarios_minimos",48.86,NA
"13023","salarios_minimos",48.91,NA
"29053","salarios_minimos",48.91,NA
"05021","salarios_minimos",48.92,NA
"05002","salarios_minimos",48.95,NA
"20295","salarios_minimos",49.06,NA
"20550","salarios_minimos",49.07,NA
"15040","salarios_minimos",49.09,NA
"20162","salarios_minimos",49.2,NA
"14060","salarios_minimos",49.21,NA
"21194","salarios_minimos",49.21,NA
"18014","salarios_minimos",49.24,NA
"05005","salarios_minimos",49.26,NA
"15107","salarios_minimos",49.27,NA
"22009","salarios_minimos",49.29,NA
"26059","salarios_minimos",49.34,NA
"26024","salarios_minimos",49.36,NA
"30045","salarios_minimos",49.36,NA
"12066","salarios_minimos",49.44,NA
"14113","salarios_minimos",49.5,NA
"18015","salarios_minimos",49.54,NA
"32025","salarios_minimos",49.6,NA
"15071","salarios_minimos",49.61,NA
"16048","salarios_minimos",49.61,NA
"30199","salarios_minimos",49.61,NA
"32033","salarios_minimos",49.63,NA
"22013","salarios_minimos",49.71,NA
"14026","salarios_minimos",49.75,NA
"32010","salarios_minimos",49.78,NA
"14091","salarios_minimos",49.81,NA
"20545","salarios_minimos",49.85,NA
"30059","salarios_minimos",49.88,NA
"10032","salarios_minimos",49.89,NA
"14065","salarios_minimos",49.91,NA
"05004","salarios_minimos",49.94,NA
"15045","salarios_minimos",49.96,NA
"13035","salarios_minimos",49.97,NA
"24005","salarios_minimos",49.99,NA
"14029","salarios_minimos",50,NA
"26006","salarios_minimos",50,NA
"20184","salarios_minimos",50.03,NA
"20441","salarios_minimos",50.03,NA
"16020","salarios_minimos",50.08,NA
"26057","salarios_minimos",50.1,NA
"08040","salarios_minimos",50.15,NA
"22018","salarios_minimos",50.17,NA
"13082","salarios_minimos",50.25,NA
"27009","salarios_minimos",50.3,NA
"14004","salarios_minimos",50.34,NA
"21074","salarios_minimos",50.35,NA
"16112","salarios_minimos",50.36,NA
"16061","salarios_minimos",50.37,NA
"13003","salarios_minimos",50.38,NA
"26045","salarios_minimos",50.38,NA
"20557","salarios_minimos",50.39,NA
"21154","salarios_minimos",50.39,NA
"27006","salarios_minimos",50.4,NA
"20467","salarios_minimos",50.42,NA
"01008","salarios_minimos",50.43,NA
"13038","salarios_minimos",50.47,NA
"31020","salarios_minimos",50.49,NA
"08067","salarios_minimos",50.53,NA
"20072","salarios_minimos",50.62,NA
"31067","salarios_minimos",50.63,NA
"08009","salarios_minimos",50.65,NA
"14025","salarios_minimos",50.67,NA
"08025","salarios_minimos",50.68,NA
"13041","salarios_minimos",50.68,NA
"18018","salarios_minimos",50.7,NA
"26071","salarios_minimos",50.73,NA
"29001","salarios_minimos",50.74,NA
"30030","salarios_minimos",50.74,NA
"32036","salarios_minimos",50.78,NA
"15087","salarios_minimos",50.8,NA
"16074","salarios_minimos",50.84,NA
"29031","salarios_minimos",50.84,NA
"19003","salarios_minimos",50.85,NA
"29051","salarios_minimos",50.85,NA
"14123","salarios_minimos",50.89,NA
"30182","salarios_minimos",50.91,NA
"13001","salarios_minimos",50.96,NA
"18011","salarios_minimos",51.03,NA
"28037","salarios_minimos",51.08,NA
"30181","salarios_minimos",51.08,NA
"21001","salarios_minimos",51.09,NA
"17021","salarios_minimos",51.15,NA
"32034","salarios_minimos",51.17,NA
"24048","salarios_minimos",51.19,NA
"12067","salarios_minimos",51.2,NA
"14034","salarios_minimos",51.25,NA
"32024","salarios_minimos",51.25,NA
"24024","salarios_minimos",51.27,NA
"10023","salarios_minimos",51.29,NA
"13070","salarios_minimos",51.29,NA
"15074","salarios_minimos",51.31,NA
"31002","salarios_minimos",51.34,NA
"16036","salarios_minimos",51.35,NA
"21117","salarios_minimos",51.43,NA
"29019","salarios_minimos",51.44,NA
"10008","salarios_minimos",51.45,NA
"10004","salarios_minimos",51.48,NA
"15016","salarios_minimos",51.49,NA
"15007","salarios_minimos",51.55,NA
"11009","salarios_minimos",51.56,NA
"26063","salarios_minimos",51.57,NA
"30175","salarios_minimos",51.63,NA
"28023","salarios_minimos",51.66,NA
"30089","salarios_minimos",51.67,NA
"16079","salarios_minimos",51.69,NA
"30111","salarios_minimos",51.7,NA
"29044","salarios_minimos",51.73,NA
"15050","salarios_minimos",51.74,NA
"26005","salarios_minimos",51.77,NA
"08003","salarios_minimos",51.83,NA
"32013","salarios_minimos",51.85,NA
"10035","salarios_minimos",51.86,NA
"29029","salarios_minimos",51.86,NA
"24020","salarios_minimos",51.88,NA
"14057","salarios_minimos",51.97,NA
"17001","salarios_minimos",51.98,NA
"12007","salarios_minimos",52.02,NA
"15090","salarios_minimos",52.05,NA
"15101","salarios_minimos",52.05,NA
"29026","salarios_minimos",52.06,NA
"16096","salarios_minimos",52.09,NA
"31093","salarios_minimos",52.13,NA
"24021","salarios_minimos",52.14,NA
"15021","salarios_minimos",52.15,NA
"20078","salarios_minimos",52.2,NA
"20059","salarios_minimos",52.23,NA
"30016","salarios_minimos",52.24,NA
"32050","salarios_minimos",52.26,NA
"12034","salarios_minimos",52.31,NA
"25010","salarios_minimos",52.32,NA
"30011","salarios_minimos",52.32,NA
"11043","salarios_minimos",52.33,NA
"14042","salarios_minimos",52.34,NA
"15043","salarios_minimos",52.35,NA
"31095","salarios_minimos",52.35,NA
"06001","salarios_minimos",52.37,NA
"09009","salarios_minimos",52.39,NA
"24008","salarios_minimos",52.4,NA
"29056","salarios_minimos",52.41,NA
"18001","salarios_minimos",52.43,NA
"31102","salarios_minimos",52.46,NA
"21156","salarios_minimos",52.5,NA
"14010","salarios_minimos",52.51,NA
"05009","salarios_minimos",52.57,NA
"32037","salarios_minimos",52.62,NA
"30077","salarios_minimos",52.64,NA
"11004","salarios_minimos",52.68,NA
"15078","salarios_minimos",52.7,NA
"15113","salarios_minimos",52.7,NA
"24032","salarios_minimos",52.73,NA
"21153","salarios_minimos",52.79,NA
"10036","salarios_minimos",52.82,NA
"17010","salarios_minimos",52.84,NA
"29027","salarios_minimos",52.93,NA
"14104","salarios_minimos",52.94,NA
"30012","salarios_minimos",52.96,NA
"08043","salarios_minimos",52.99,NA
"21174","salarios_minimos",52.99,NA
"32039","salarios_minimos",52.99,NA
"17015","salarios_minimos",53.04,NA
"26069","salarios_minimos",53.08,NA
"32003","salarios_minimos",53.09,NA
"08013","salarios_minimos",53.11,NA
"15094","salarios_minimos",53.11,NA
"21079","salarios_minimos",53.13,NA
"15042","salarios_minimos",53.14,NA
"15026","salarios_minimos",53.15,NA
"16078","salarios_minimos",53.19,NA
"30121","salarios_minimos",53.19,NA
"16034","salarios_minimos",53.21,NA
"27008","salarios_minimos",53.28,NA
"28002","salarios_minimos",53.31,NA
"16033","salarios_minimos",53.34,NA
"27007","salarios_minimos",53.35,NA
"29028","salarios_minimos",53.36,NA
"15012","salarios_minimos",53.38,NA
"32048","salarios_minimos",53.4,NA
"13081","salarios_minimos",53.42,NA
"05036","salarios_minimos",53.45,NA
"15061","salarios_minimos",53.5,NA
"20364","salarios_minimos",53.5,NA
"14016","salarios_minimos",53.52,NA
"21085","salarios_minimos",53.52,NA
"17025","salarios_minimos",53.53,NA
"26012","salarios_minimos",53.53,NA
"05007","salarios_minimos",53.6,NA
"27012","salarios_minimos",53.61,NA
"32020","salarios_minimos",53.66,NA
"27003","salarios_minimos",53.72,NA
"08051","salarios_minimos",53.77,NA
"30081","salarios_minimos",53.77,NA
"13030","salarios_minimos",53.78,NA
"18016","salarios_minimos",53.78,NA
"30093","salarios_minimos",53.79,NA
"10009","salarios_minimos",53.83,NA
"15048","salarios_minimos",53.85,NA
"16094","salarios_minimos",53.85,NA
"32053","salarios_minimos",53.96,NA
"29032","salarios_minimos",54.01,NA
"21097","salarios_minimos",54.02,NA
"29038","salarios_minimos",54.06,NA
"29048","salarios_minimos",54.07,NA
"22004","salarios_minimos",54.1,NA
"29017","salarios_minimos",54.1,NA
"13008","salarios_minimos",54.12,NA
"11033","salarios_minimos",54.15,NA
"28043","salarios_minimos",54.16,NA
"14017","salarios_minimos",54.18,NA
"30178","salarios_minimos",54.21,NA
"26072","salarios_minimos",54.24,NA
"16084","salarios_minimos",54.26,NA
"21019","salarios_minimos",54.27,NA
"12055","salarios_minimos",54.31,NA
"31007","salarios_minimos",54.31,NA
"15047","salarios_minimos",54.32,NA
"12015","salarios_minimos",54.33,NA
"29054","salarios_minimos",54.37,NA
"16015","salarios_minimos",54.39,NA
"32055","salarios_minimos",54.41,NA
"18002","salarios_minimos",54.47,NA
"29006","salarios_minimos",54.5,NA
"30049","salarios_minimos",54.55,NA
"30148","salarios_minimos",54.55,NA
"20268","salarios_minimos",54.58,NA
"08061","salarios_minimos",54.59,NA
"08039","salarios_minimos",54.63,NA
"08053","salarios_minimos",54.69,NA
"14019","salarios_minimos",54.71,NA
"11018","salarios_minimos",54.75,NA
"16062","salarios_minimos",54.75,NA
"01004","salarios_minimos",54.76,NA
"26003","salarios_minimos",54.8,NA
"30120","salarios_minimos",54.81,NA
"13054","salarios_minimos",54.85,NA
"16038","salarios_minimos",54.96,NA
"20185","salarios_minimos",54.99,NA
"31023","salarios_minimos",55.01,NA
"31083","salarios_minimos",55.01,NA
"20010","salarios_minimos",55.05,NA
"07089","salarios_minimos",55.06,NA
"20393","salarios_minimos",55.06,NA
"14071","salarios_minimos",55.07,NA
"31101","salarios_minimos",55.07,NA
"21211","salarios_minimos",55.11,NA
"12014","salarios_minimos",55.12,NA
"10026","salarios_minimos",55.17,NA
"14033","salarios_minimos",55.19,NA
"21104","salarios_minimos",55.19,NA
"13028","salarios_minimos",55.2,NA
"32030","salarios_minimos",55.24,NA
"28010","salarios_minimos",55.26,NA
"20505","salarios_minimos",55.27,NA
"16024","salarios_minimos",55.36,NA
"14084","salarios_minimos",55.39,NA
"29020","salarios_minimos",55.39,NA
"17013","salarios_minimos",55.48,NA
"15064","salarios_minimos",55.53,NA
"20499","salarios_minimos",55.56,NA
"13029","salarios_minimos",55.57,NA
"14080","salarios_minimos",55.71,NA
"20421","salarios_minimos",55.77,NA
"16001","salarios_minimos",55.78,NA
"10018","salarios_minimos",55.81,NA
"20057","salarios_minimos",55.84,NA
"32018","salarios_minimos",55.86,NA
"19027","salarios_minimos",55.89,NA
"21003","salarios_minimos",55.9,NA
"28012","salarios_minimos",55.9,NA
"17017","salarios_minimos",55.93,NA
"20006","salarios_minimos",55.95,NA
"30009","salarios_minimos",55.95,NA
"21143","salarios_minimos",55.96,NA
"20515","salarios_minimos",55.98,NA
"10020","salarios_minimos",56.01,NA
"15082","salarios_minimos",56.02,NA
"20324","salarios_minimos",56.02,NA
"12057","salarios_minimos",56.07,NA
"11002","salarios_minimos",56.1,NA
"20005","salarios_minimos",56.11,NA
"05001","salarios_minimos",56.13,NA
"14027","salarios_minimos",56.18,NA
"04004","salarios_minimos",56.19,NA
"21155","salarios_minimos",56.2,NA
"30134","salarios_minimos",56.26,NA
"26008","salarios_minimos",56.27,NA
"20482","salarios_minimos",56.29,NA
"32042","salarios_minimos",56.32,NA
"20073","salarios_minimos",56.33,NA
